date;first_name;gender;product_name;category;price;quantity;revenue;customer_country;platform;marketing_channel;nps_score
11/02/2024;Jarib;Male;AI Course for Beginners;Course;30;1;30;Philippines;Kajabi;Facebook Ads;2
4/16/2025;Kerri;Female;Masterclass: Digital Marketing;Coaching Program;144;2;288;Indonesia;Shopify;Paid Ads;6
5/22/2025;Joann;Female;Ultimate Planner Hub;E-book;40;2;80;France;Shopify;Paid Ads;9
6/30/2024;Gorden;Male;Content Calendar Pro;E-book;129;3;387;Canada;Shopify;Affiliate;8
3/15/2025;Temp;Male;Webinar: Launch Your First Course;Webinar;137;4;548;United States;Shopify;Instagram;9
10/04/2024;Garey;Genderfluid;Content Calendar Pro;E-book;69;3;207;Palestinian Territory;Gumroad;Email;1
7/21/2024;Lucita;Female;Habit Tracker for Creators;E-book;31;5;155;Taiwan;Kajabi;Paid Ads;9
12/23/2024;Tyrus;Male;Content Calendar Pro;E-book;27;5;135;China;Gumroad;Paid Ads;1
02/01/2025;Doe;Polygender;Financial Tracker;Course;102;4;408;Dominican Republic;Kajabi;Affiliate;2
8/28/2024;Judon;Male;AI Course for Beginners;Course;72;4;288;Norway;Teachable;Affiliate;6
09/04/2024;Shanon;Bigender;Habit Tracker for Creators;E-book;124;5;620;China;Shopify;Organic Search;5
01/12/2025;Ronnica;Female;Notion Second Brain;Webinar;145;3;435;Greece;Teachable;Affiliate;1
2/23/2025;Ambrose;Male;Project Management Toolkit;Coaching Program;130;1;130;Indonesia;Teachable;YouTube;7
1/29/2025;Pauly;Male;Content Calendar Pro;Coaching Program;69;3;207;Malaysia;Kajabi;Affiliate;9
12/13/2024;Glenn;Male;Webinar: Launch Your First Course;Coaching Program;46;2;92;Sweden;Teachable;Instagram;7
10/03/2024;Rochelle;Female;Content Calendar Pro;Webinar;133;3;399;Bosnia and Herzegovina;Gumroad;Organic Search;3
01/07/2025;Robinia;Agender;Content Calendar Pro;Subscription;22;5;110;Central African Republic;Teachable;Paid Ads;3
09/07/2024;Tracey;Male;Productivity Booster Pack;Template;86;5;430;China;Teachable;YouTube;9
4/21/2025;Hew;Male;Productivity Booster Pack;Course;141;3;423;Dominican Republic;ClickFunnels;Instagram;7
05/10/2025;Shepherd;Male;Habit Tracker for Creators;E-book;63;4;252;China;Direct;Instagram;8
03/04/2025;Jena;Female;Productivity Booster Pack;Subscription;116;3;348;Portugal;Kajabi;Organic Search;2
08/08/2024;Ingeborg;Female;Financial Tracker;E-book;123;1;123;South Africa;Teachable;YouTube;7
4/19/2025;Whitby;Male;Productivity Booster Pack;Coaching Program;62;5;310;Niger;Kajabi;Email;10
4/24/2025;Elie;Female;AI Course for Beginners;Subscription;55;4;220;Canada;ClickFunnels;YouTube;1
6/27/2024;Nicola;Male;Project Management Toolkit;E-book;43;3;129;Belarus;Kajabi;Paid Ads;1
10/05/2024;Byrann;Genderfluid;Productivity Booster Pack;Webinar;27;3;81;Philippines;Shopify;Instagram;6
11/30/2024;Courtenay;Female;Project Management Toolkit;E-book;110;3;330;Poland;ClickFunnels;Organic Search;7
3/17/2025;Ban;Male;Ultimate Planner Hub;Subscription;20;2;40;Serbia;Teachable;Organic Search;1
12/30/2024;Skyler;Male;Notion Second Brain;Template;146;3;438;Brazil;Shopify;Facebook Ads;0
2/23/2025;Minna;Female;Financial Tracker;Subscription;47;4;188;Saudi Arabia;ClickFunnels;Instagram;9
10/11/2024;Jaimie;Male;Masterclass: Digital Marketing;Template;50;4;200;Guatemala;Teachable;Organic Search;0
05/01/2025;Saloma;Female;Content Calendar Pro;Template;77;3;231;China;Kajabi;Paid Ads;0
11/08/2024;Roselia;Female;Ultimate Planner Hub;Subscription;69;3;207;Morocco;Gumroad;Organic Search;2
4/30/2025;Fannie;Female;Notion Second Brain;E-book;23;4;92;Kenya;ClickFunnels;Email;10
01/08/2025;Reade;Male;AI Course for Beginners;Coaching Program;132;3;396;Croatia;Teachable;TikTok;3
9/30/2024;Darsie;Genderfluid;Habit Tracker for Creators;Subscription;88;5;440;China;Teachable;Facebook Ads;7
12/16/2024;Mella;Female;Project Management Toolkit;Webinar;67;5;335;China;Kajabi;Organic Search;2
7/23/2024;Sile;Female;Notion Second Brain;Template;89;1;89;China;Teachable;Facebook Ads;5
11/25/2024;Stefan;Male;Webinar: Launch Your First Course;E-book;134;4;536;Sweden;Teachable;Affiliate;0
06/01/2025;Jacintha;Polygender;Productivity Booster Pack;Template;35;2;70;Colombia;Shopify;YouTube;10
6/26/2024;Evie;Female;Productivity Booster Pack;E-book;95;5;475;Philippines;Direct;Affiliate;5
08/08/2024;Eyde;Genderfluid;Masterclass: Digital Marketing;Coaching Program;21;5;105;Yemen;ClickFunnels;Paid Ads;8
7/30/2024;Abbey;Female;AI Course for Beginners;Course;129;1;129;Uzbekistan;Shopify;Instagram;3
01/01/2025;Sorcha;Female;Habit Tracker for Creators;E-book;126;2;252;Russia;Teachable;Instagram;5
10/15/2024;Bertina;Non-binary;Webinar: Launch Your First Course;Template;117;4;468;France;Direct;Instagram;9
8/15/2024;Fairleigh;Male;Habit Tracker for Creators;Subscription;139;3;417;Madagascar;Teachable;Organic Search;4
02/05/2025;Katrina;Genderqueer;Ultimate Planner Hub;Coaching Program;122;4;488;Bulgaria;Gumroad;Affiliate;4
06/04/2025;Imelda;Female;Project Management Toolkit;Webinar;47;1;47;Brazil;Direct;TikTok;2
2/15/2025;Maynord;Male;Content Calendar Pro;Template;121;2;242;Indonesia;Teachable;Email;1
4/28/2025;Richmond;Male;Productivity Booster Pack;Webinar;134;3;402;France;ClickFunnels;YouTube;10
03/04/2025;Kleon;Male;Habit Tracker for Creators;Subscription;65;3;195;Ukraine;Gumroad;Paid Ads;7
12/30/2024;Ame;Female;AI Course for Beginners;Coaching Program;63;5;315;Norway;ClickFunnels;Paid Ads;9
06/06/2025;Talbert;Male;Notion Second Brain;Course;130;2;260;Kazakhstan;Shopify;Organic Search;9
05/11/2025;Niven;Genderqueer;Productivity Booster Pack;Course;81;2;162;Indonesia;Teachable;Instagram;6
5/31/2025;Puff;Male;Habit Tracker for Creators;Webinar;32;5;160;Indonesia;ClickFunnels;Affiliate;5
05/09/2025;Karine;Female;Habit Tracker for Creators;Webinar;40;4;160;Peru;Gumroad;Affiliate;8
6/24/2025;Rhianon;Female;Habit Tracker for Creators;Template;33;5;165;Indonesia;Direct;Affiliate;10
07/02/2024;Belia;Female;Financial Tracker;E-book;77;1;77;Cape Verde;Teachable;Organic Search;3
8/18/2024;Woody;Male;Webinar: Launch Your First Course;Subscription;95;2;190;Uruguay;Teachable;YouTube;6
3/25/2025;Marchall;Male;Ultimate Planner Hub;Template;128;5;640;Russia;Gumroad;Organic Search;10
1/16/2025;Tommy;Male;Notion Second Brain;Template;92;4;368;Indonesia;Direct;YouTube;4
4/14/2025;Jarrett;Male;Masterclass: Digital Marketing;E-book;132;2;264;Philippines;Kajabi;Instagram;4
8/20/2024;Lezlie;Female;Webinar: Launch Your First Course;Course;71;3;213;Cameroon;Teachable;Instagram;10
05/01/2025;Maurizio;Male;Notion Second Brain;Subscription;106;2;212;Brazil;ClickFunnels;YouTube;0
06/08/2025;Hugues;Male;Ultimate Planner Hub;Course;44;4;176;Kazakhstan;Teachable;Paid Ads;2
8/14/2024;Esdras;Male;Financial Tracker;Webinar;37;3;111;Indonesia;Gumroad;Organic Search;9
1/25/2025;Charo;Female;Ultimate Planner Hub;E-book;145;4;580;China;ClickFunnels;Facebook Ads;5
11/01/2024;Allys;Female;Financial Tracker;Subscription;31;5;155;Philippines;Gumroad;Facebook Ads;0
07/01/2024;Andre;Male;Project Management Toolkit;Course;44;3;132;Greece;Kajabi;Affiliate;5
9/15/2024;Alverta;Female;Webinar: Launch Your First Course;Template;135;3;405;Brazil;Direct;Organic Search;3
5/19/2025;Sal;Female;Content Calendar Pro;Subscription;36;2;72;Netherlands;Shopify;Email;0
9/19/2024;Clim;Male;Webinar: Launch Your First Course;Course;119;4;476;Croatia;ClickFunnels;YouTube;5
5/17/2025;Malachi;Male;Masterclass: Digital Marketing;Subscription;116;1;116;Indonesia;Gumroad;Paid Ads;7
5/13/2025;Kerrie;Female;Notion Second Brain;E-book;60;2;120;Philippines;Direct;Facebook Ads;10
4/17/2025;Colleen;Female;Content Calendar Pro;Course;95;4;380;Philippines;Teachable;Organic Search;5
4/15/2025;Joey;Male;Webinar: Launch Your First Course;Course;73;5;365;Iran;ClickFunnels;Instagram;4
6/15/2025;Kali;Non-binary;Masterclass: Digital Marketing;Subscription;59;2;118;Georgia;Direct;Organic Search;10
7/23/2024;Stevana;Female;Notion Second Brain;Webinar;78;2;156;France;ClickFunnels;TikTok;10
02/12/2025;Nikkie;Female;Project Management Toolkit;Course;55;4;220;China;Kajabi;Instagram;9
5/15/2025;Jake;Male;Webinar: Launch Your First Course;E-book;34;1;34;France;Teachable;Instagram;7
9/26/2024;Louie;Male;Habit Tracker for Creators;Course;106;2;212;Indonesia;Gumroad;Organic Search;4
8/16/2024;Rivkah;Female;Project Management Toolkit;Subscription;95;4;380;Palestinian Territory;Teachable;Email;10
10/04/2024;Nessi;Female;Masterclass: Digital Marketing;Webinar;33;1;33;China;Gumroad;Facebook Ads;2
10/30/2024;Isiahi;Male;Ultimate Planner Hub;Template;48;2;96;Indonesia;Kajabi;Instagram;4
11/26/2024;Bendix;Male;Financial Tracker;Coaching Program;89;3;267;Indonesia;ClickFunnels;YouTube;8
9/17/2024;Cara;Female;Financial Tracker;Webinar;109;3;327;Nicaragua;Direct;Paid Ads;0
10/28/2024;Kalila;Female;Notion Second Brain;Webinar;79;4;316;China;Kajabi;Paid Ads;2
7/25/2024;Ardelle;Female;Financial Tracker;Course;55;4;220;Lithuania;Shopify;Email;8
01/08/2025;Norri;Female;Masterclass: Digital Marketing;Template;113;3;339;Paraguay;Gumroad;Facebook Ads;6
03/02/2025;Ellery;Male;Masterclass: Digital Marketing;Template;128;2;256;Palestinian Territory;Teachable;Email;10
7/23/2024;Carola;Female;Project Management Toolkit;Webinar;72;5;360;Macedonia;Direct;YouTube;2
5/26/2025;Josephine;Female;Project Management Toolkit;Coaching Program;51;4;204;Palestinian Territory;ClickFunnels;YouTube;10
12/21/2024;Frasco;Male;Ultimate Planner Hub;Template;70;1;70;Portugal;Gumroad;Instagram;0
4/21/2025;Delbert;Agender;Content Calendar Pro;Coaching Program;77;5;385;China;Gumroad;YouTube;7
01/08/2025;Patin;Male;Project Management Toolkit;Course;142;1;142;Philippines;Shopify;Paid Ads;7
11/02/2024;Shalne;Genderfluid;Habit Tracker for Creators;Webinar;30;5;150;China;Shopify;Affiliate;8
8/22/2024;Kathye;Female;Habit Tracker for Creators;E-book;79;5;395;Hungary;Kajabi;Instagram;2
01/09/2025;Briana;Female;Financial Tracker;Course;71;1;71;Spain;Gumroad;Organic Search;4
11/26/2024;Bondon;Male;AI Course for Beginners;Webinar;20;1;20;Indonesia;Shopify;Instagram;5
05/08/2025;Tim;Male;Webinar: Launch Your First Course;E-book;100;5;500;China;Gumroad;Facebook Ads;2
10/26/2024;Em;Male;Notion Second Brain;Coaching Program;65;5;325;Peru;Gumroad;Paid Ads;0
08/12/2024;Hollie;Female;Masterclass: Digital Marketing;Course;108;1;108;Canada;Shopify;TikTok;8
06/11/2025;Maudie;Female;Habit Tracker for Creators;Template;42;5;210;Israel;ClickFunnels;Affiliate;9
12/21/2024;Isiahi;Male;Ultimate Planner Hub;Webinar;54;4;216;China;Teachable;YouTube;8
7/26/2024;Yorke;Male;Content Calendar Pro;Template;21;2;42;Greece;Teachable;Email;7
11/24/2024;Kat;Female;Financial Tracker;E-book;60;5;300;Uruguay;Teachable;Affiliate;9
10/20/2024;Garvin;Male;Financial Tracker;Coaching Program;26;5;130;China;ClickFunnels;Instagram;3
05/03/2025;Gav;Male;Content Calendar Pro;Coaching Program;38;5;190;Afghanistan;Direct;Instagram;10
3/23/2025;Neville;Male;Webinar: Launch Your First Course;Webinar;149;3;447;Japan;ClickFunnels;Facebook Ads;10
03/11/2025;Henrie;Genderqueer;Content Calendar Pro;E-book;112;3;336;United States;Gumroad;Organic Search;3
5/31/2025;Gabrielle;Female;Project Management Toolkit;Coaching Program;145;2;290;Philippines;Teachable;Organic Search;8
3/31/2025;Douglas;Male;Financial Tracker;Course;30;1;30;Brazil;Shopify;Email;8
12/06/2024;Land;Male;Productivity Booster Pack;Subscription;57;4;228;Croatia;Teachable;TikTok;6
2/21/2025;Maximilien;Male;Content Calendar Pro;Template;122;2;244;United States;ClickFunnels;Email;3
4/30/2025;Allyn;Female;Masterclass: Digital Marketing;E-book;132;5;660;China;Shopify;Email;1
3/21/2025;Indira;Female;Productivity Booster Pack;Webinar;135;2;270;Sweden;Kajabi;Instagram;3
02/11/2025;Shelly;Female;Content Calendar Pro;Subscription;106;2;212;Portugal;Kajabi;Paid Ads;4
9/13/2024;Brigitte;Female;Productivity Booster Pack;Template;81;4;324;Thailand;Teachable;Email;1
06/04/2025;Ware;Male;AI Course for Beginners;Template;109;2;218;China;Shopify;Paid Ads;7
06/04/2025;Noemi;Female;Financial Tracker;Webinar;107;2;214;Mexico;ClickFunnels;Facebook Ads;9
10/11/2024;Winn;Male;Project Management Toolkit;Subscription;100;5;500;China;ClickFunnels;Instagram;1
8/14/2024;Vin;Female;Masterclass: Digital Marketing;E-book;76;1;76;Portugal;Gumroad;TikTok;8
12/28/2024;Kristina;Female;Productivity Booster Pack;Webinar;73;5;365;China;Gumroad;Affiliate;5
04/09/2025;Giavani;Male;Productivity Booster Pack;Coaching Program;25;3;75;Mongolia;Teachable;Paid Ads;6
5/20/2025;Gwennie;Female;Habit Tracker for Creators;Webinar;109;3;327;Iran;Teachable;Affiliate;6
10/14/2024;Vergil;Male;Habit Tracker for Creators;E-book;93;5;465;Germany;ClickFunnels;Email;1
2/21/2025;Tabbie;Male;Webinar: Launch Your First Course;E-book;19;3;57;United States;Shopify;Instagram;0
5/31/2025;Roselia;Genderfluid;Content Calendar Pro;Template;39;5;195;Poland;Kajabi;Facebook Ads;7
9/27/2024;Foss;Male;Content Calendar Pro;Subscription;30;2;60;Portugal;Kajabi;Instagram;5
02/02/2025;Gordy;Male;AI Course for Beginners;Template;31;5;155;Finland;Gumroad;Affiliate;10
02/03/2025;Ilyse;Female;AI Course for Beginners;Course;83;5;415;Russia;Teachable;TikTok;6
11/08/2024;Karlik;Male;Project Management Toolkit;Course;42;2;84;Costa Rica;Shopify;Organic Search;2
02/02/2025;Deni;Female;Masterclass: Digital Marketing;Course;127;2;254;Botswana;Kajabi;Affiliate;4
9/14/2024;Liv;Female;Ultimate Planner Hub;E-book;37;3;111;Chile;ClickFunnels;TikTok;3
4/17/2025;Tibold;Male;Notion Second Brain;Course;144;5;720;Indonesia;Shopify;Email;0
5/24/2025;Sonya;Female;Ultimate Planner Hub;Course;23;5;115;China;Shopify;Affiliate;4
02/04/2025;Hamilton;Male;Project Management Toolkit;Webinar;84;2;168;China;Teachable;Paid Ads;7
3/13/2025;Prissie;Female;Notion Second Brain;Coaching Program;77;2;154;Portugal;Direct;YouTube;0
02/08/2025;Garry;Male;Financial Tracker;Coaching Program;141;3;423;Indonesia;Teachable;Email;2
09/02/2024;Stanley;Male;AI Course for Beginners;Webinar;43;5;215;Tanzania;Gumroad;Instagram;10
10/07/2024;Alejandrina;Female;Project Management Toolkit;Subscription;109;2;218;Poland;Gumroad;Affiliate;4
6/13/2025;Henka;Female;Habit Tracker for Creators;Subscription;84;3;252;Sweden;Shopify;Paid Ads;9
02/01/2025;Georgie;Female;Productivity Booster Pack;Template;60;1;60;Indonesia;Direct;YouTube;7
01/05/2025;Norrie;Male;Ultimate Planner Hub;Course;84;5;420;Ukraine;Kajabi;Affiliate;9
5/16/2025;Kahaleel;Male;Notion Second Brain;Coaching Program;32;2;64;Venezuela;Teachable;TikTok;8
02/10/2025;Florida;Genderqueer;Content Calendar Pro;Coaching Program;21;3;63;Portugal;Kajabi;Facebook Ads;3
04/12/2025;Rudolfo;Male;Webinar: Launch Your First Course;E-book;63;2;126;China;ClickFunnels;Affiliate;3
05/10/2025;Paxon;Male;Project Management Toolkit;Webinar;84;3;252;Poland;ClickFunnels;Affiliate;3
1/16/2025;Gisele;Female;Productivity Booster Pack;Course;133;2;266;Indonesia;Teachable;Organic Search;9
05/04/2025;Vincents;Male;Content Calendar Pro;Template;35;5;175;China;Gumroad;Organic Search;9
9/13/2024;Slade;Male;Project Management Toolkit;Course;145;3;435;China;Gumroad;Instagram;6
9/28/2024;Konrad;Male;Notion Second Brain;Webinar;124;1;124;Egypt;Direct;YouTube;1
1/13/2025;Shaina;Female;Ultimate Planner Hub;Webinar;66;1;66;Russia;Shopify;Facebook Ads;4
11/19/2024;Livia;Female;Financial Tracker;Webinar;118;3;354;Mexico;Kajabi;Email;10
01/07/2025;Evy;Female;AI Course for Beginners;Webinar;75;1;75;Nigeria;ClickFunnels;Instagram;4
12/27/2024;Carlynne;Female;Notion Second Brain;Subscription;129;2;258;Russia;Direct;Organic Search;8
1/20/2025;Ingaborg;Female;Webinar: Launch Your First Course;Subscription;49;1;49;Poland;Direct;Facebook Ads;2
06/11/2025;Mohandas;Male;Webinar: Launch Your First Course;Template;99;5;495;Indonesia;ClickFunnels;Facebook Ads;7
1/28/2025;Harlan;Male;Notion Second Brain;E-book;38;4;152;China;Teachable;Facebook Ads;2
09/07/2024;Wandis;Female;Webinar: Launch Your First Course;Template;96;2;192;Peru;Teachable;Facebook Ads;2
11/20/2024;Bevon;Male;Habit Tracker for Creators;Course;80;4;320;China;Gumroad;Affiliate;5
12/17/2024;Waring;Male;Financial Tracker;Template;149;3;447;Malaysia;ClickFunnels;Affiliate;2
02/02/2025;Dane;Male;Masterclass: Digital Marketing;Coaching Program;66;1;66;Brazil;Shopify;Organic Search;4
2/15/2025;Tanitansy;Female;AI Course for Beginners;Course;41;1;41;China;Kajabi;Email;2
11/11/2024;Ulrike;Female;Ultimate Planner Hub;Subscription;88;3;264;Indonesia;ClickFunnels;Affiliate;4
09/01/2024;Vachel;Male;Project Management Toolkit;Webinar;74;2;148;France;Teachable;Affiliate;1
3/27/2025;Rosy;Female;Notion Second Brain;Coaching Program;124;5;620;Poland;Gumroad;Instagram;4
12/22/2024;Kellsie;Female;Webinar: Launch Your First Course;Subscription;55;2;110;Russia;Kajabi;YouTube;6
03/07/2025;Loria;Female;Productivity Booster Pack;Coaching Program;142;5;710;China;Gumroad;Facebook Ads;5
12/14/2024;Shara;Female;Financial Tracker;Template;64;5;320;China;Kajabi;TikTok;10
11/07/2024;Lorry;Polygender;Ultimate Planner Hub;Webinar;54;1;54;Indonesia;ClickFunnels;Organic Search;8
11/23/2024;Imelda;Female;Webinar: Launch Your First Course;Course;33;2;66;Paraguay;Kajabi;Facebook Ads;5
11/07/2024;Cristina;Genderqueer;Masterclass: Digital Marketing;Template;39;5;195;Canada;Kajabi;TikTok;3
10/15/2024;Bobbye;Genderqueer;Notion Second Brain;Coaching Program;79;1;79;Russia;Shopify;Facebook Ads;7
9/19/2024;Teador;Male;Masterclass: Digital Marketing;Coaching Program;131;1;131;Russia;ClickFunnels;YouTube;8
8/28/2024;Bealle;Male;AI Course for Beginners;Subscription;43;5;215;Albania;ClickFunnels;Facebook Ads;7
12/17/2024;Marius;Male;Content Calendar Pro;Course;57;5;285;China;Gumroad;Instagram;9
4/30/2025;Janifer;Female;Webinar: Launch Your First Course;Subscription;118;3;354;Indonesia;Shopify;Instagram;4
01/07/2025;Felice;Genderfluid;Productivity Booster Pack;Template;59;2;118;China;Teachable;Email;7
3/18/2025;Roosevelt;Male;Masterclass: Digital Marketing;Subscription;125;1;125;Russia;Kajabi;Instagram;4
10/04/2024;Elaine;Female;Notion Second Brain;Subscription;25;2;50;Indonesia;Gumroad;Email;7
06/02/2025;Claudette;Female;Financial Tracker;Coaching Program;128;1;128;Canada;Direct;YouTube;8
12/20/2024;Catlaina;Female;Content Calendar Pro;Template;72;1;72;China;Direct;Instagram;8
1/25/2025;Tobi;Female;Content Calendar Pro;Course;36;2;72;Gambia;ClickFunnels;Facebook Ads;6
10/25/2024;Brynne;Female;Habit Tracker for Creators;Subscription;102;2;204;China;Shopify;Organic Search;10
12/06/2024;Abby;Male;Project Management Toolkit;E-book;75;1;75;France;Shopify;TikTok;7
7/29/2024;Kari;Female;AI Course for Beginners;Template;125;1;125;Greece;Kajabi;Paid Ads;6
05/09/2025;Darsey;Female;Productivity Booster Pack;Coaching Program;93;1;93;China;Shopify;Instagram;4
07/03/2024;Marlo;Male;Masterclass: Digital Marketing;E-book;57;5;285;Brazil;Kajabi;Organic Search;2
04/04/2025;Ramonda;Female;Content Calendar Pro;Webinar;30;4;120;Portugal;Gumroad;YouTube;10
10/05/2024;Melania;Female;Webinar: Launch Your First Course;Course;78;3;234;Brazil;Shopify;YouTube;5
04/06/2025;Avictor;Male;AI Course for Beginners;E-book;56;5;280;Czech Republic;Shopify;Organic Search;4
04/06/2025;Wendy;Female;Masterclass: Digital Marketing;Template;86;5;430;Switzerland;Direct;TikTok;2
04/04/2025;Emery;Male;Masterclass: Digital Marketing;Webinar;93;5;465;Nicaragua;Teachable;Facebook Ads;0
11/13/2024;Alvis;Male;Webinar: Launch Your First Course;Coaching Program;52;5;260;China;Teachable;Affiliate;1
04/12/2025;Ermanno;Agender;Project Management Toolkit;Template;135;1;135;Zambia;Shopify;Facebook Ads;9
04/01/2025;Else;Female;AI Course for Beginners;Webinar;74;1;74;Indonesia;Direct;Organic Search;6
9/29/2024;Archy;Male;Project Management Toolkit;Coaching Program;21;5;105;Indonesia;Shopify;Instagram;8
03/08/2025;Karoly;Male;Masterclass: Digital Marketing;Template;148;5;740;Marshall Islands;Direct;Affiliate;2
11/23/2024;Fairleigh;Non-binary;Productivity Booster Pack;Webinar;41;1;41;Greece;Direct;Paid Ads;1
11/28/2024;Cecilius;Male;Content Calendar Pro;Webinar;113;4;452;Russia;Gumroad;Email;2
8/18/2024;Stillmann;Male;Content Calendar Pro;E-book;149;2;298;Thailand;Gumroad;Instagram;5
05/07/2025;Brendan;Male;Productivity Booster Pack;Subscription;82;2;164;Philippines;Gumroad;YouTube;5
3/27/2025;Mufinella;Female;AI Course for Beginners;Template;23;4;92;Colombia;Shopify;Organic Search;3
01/05/2025;Ulysses;Bigender;Masterclass: Digital Marketing;Template;131;5;655;France;Kajabi;Affiliate;3
12/30/2024;Arte;Male;Masterclass: Digital Marketing;E-book;108;1;108;Armenia;Kajabi;Affiliate;10
